,detected_entity,year,model_id,brand_id,yb_id,ybm_id,org_id
13209,CAVALIER,2002,56,6,61,24,37145
13317,CAVALIER,2002,56,6,61,24,38015
34349,CAVALIER,2002,56,6,61,24,114727
81961,CAVALIER,2002,56,6,61,24,243980
11445,CORVETTE,2002,59,6,61,25,29610
22797,CORVETTE,2002,59,6,61,25,76941
32225,CORVETTE,2002,59,6,61,25,111603
82227,CORVETTE,2002,59,6,61,25,244780
10530,IMPALA,2002,65,6,61,28,27045
14989,IMPALA,2002,65,6,61,28,43119
15364,IMPALA,2002,65,6,61,28,44231
15421,IMPALA,2002,65,6,61,28,44389
15437,IMPALA,2002,65,6,61,28,44405
15479,IMPALA,2002,65,6,61,28,45218
16126,MALIBU,2002,66,6,61,29,46479
16127,MALIBU,2002,66,6,61,29,46482
16134,MALIBU,2002,66,6,61,29,46491
15402,CHEVROLET,2002,69,6,61,32,44369
16871,CHEVROLET,2002,69,6,61,32,51257
16417,SILVERADO,2002,71,6,61,34,49258
22032,SILVERADO,2002,71,6,61,34,73305
22206,SILVERADO,2002,71,6,61,34,73824
41459,SILVERADO,2002,71,6,61,34,132234
54752,SILVERADO,2002,71,6,61,34,164465
79278,SILVERADO,2002,71,6,61,34,229967
86388,SILVERADO,2002,71,6,61,34,255911
17339,TAHOE,2002,76,6,61,35,52945
17424,TAHOE,2002,76,6,61,35,53210
17490,TAHOE,2002,76,6,61,35,53380
17513,TAHOE,2002,76,6,61,35,53409
17532,TAHOE,2002,76,6,61,35,53812
31168,TAHOE,2002,76,6,61,35,109844
90300,TAHOE,2002,76,6,61,35,265674
17557,TRACKER,2002,77,6,61,36,53976
35383,TRACKER,2002,77,6,61,36,117684
54381,TRACKER,2002,77,6,61,36,163808
9993,TRAILBLAZER,2002,78,6,61,37,25273
17614,TRAILBLAZER,2002,78,6,61,37,54245
17662,TRAILBLAZER,2002,78,6,61,37,54411
17758,TRAILBLAZER,2002,78,6,61,37,54771
17789,TRAILBLAZER,2002,78,6,61,37,54828
17819,TRAILBLAZER,2002,78,6,61,37,55084
17828,TRAILBLAZER,2002,78,6,61,37,55098
17830,TRAILBLAZER,2002,78,6,61,37,55100
17837,TRAILBLAZER,2002,78,6,61,37,55115
17842,TRAILBLAZER,2002,78,6,61,37,55120
25464,TRAILBLAZER,2002,78,6,61,37,88634
29594,TRAILBLAZER,2002,78,6,61,37,105261
46370,TRAILBLAZER,2002,78,6,61,37,142733
61868,TRAILBLAZER,2002,78,6,61,37,182669
18023,VENTURE,2002,81,6,61,38,55495
18193,VENTURE,2002,81,6,61,38,55901
16678,CHRYSLER,2002,84,7,73,39,49960
19582,CHRYSLER,2002,84,7,73,39,63212
19959,CHRYSLER,2002,84,7,73,39,64858
22588,CHRYSLER,2002,84,7,73,39,75174
29180,CHRYSLER,2002,84,7,73,39,101239
39821,CHRYSLER,2002,84,7,73,39,128240
54948,CHRYSLER,2002,84,7,73,39,164746
81023,CHRYSLER,2002,84,7,73,39,239582
91016,CONCORDE,2002,87,7,73,40,267849
35077,CHRYSLER,2002,91,7,73,42,117191
97531,CHRYSLER,2002,92,7,73,43,286448
97577,CHRYSLER,2002,92,7,73,43,286481
19872,CHRYSLER,2002,93,7,73,44,64370
52256,VOYAGER,2002,93,7,73,44,159900
21194,CARAVAN,2002,99,9,86,48,69653
21275,CARAVAN,2002,99,9,86,48,69839
21287,CARAVAN,2002,99,9,86,48,69847
21299,CARAVAN,2002,99,9,86,48,69854
39022,CARAVAN,2002,99,9,86,48,126751
45138,CARAVAN,2002,99,9,86,48,139513
54540,CARAVAN,2002,99,9,86,48,164054
98007,CARAVAN,2002,99,9,86,48,287174
20903,DURANGO,2002,103,9,86,49,68429
20958,DURANGO,2002,103,9,86,49,68592
86025,DURANGO,2002,103,9,86,49,254932
90455,DURANGO,2002,103,9,86,49,266084
19928,DODGE,2002,104,9,86,50,64749
21353,INTREPID,2002,104,9,86,50,70372
21705,NEON,2002,107,9,86,51,72408
70228,NEON,2002,107,9,86,51,207932
22790,DODGE,2002,110,9,86,52,76589
43508,DODGE,2002,110,9,86,52,136824
52190,DODGE,2002,110,9,86,52,159527
22798,VIPER,2002,111,9,86,53,76945
23920,ESCAPE,2002,116,10,98,56,81228
24701,EXPEDITION,2002,118,10,98,58,84764
23968,EXPLORER,2002,119,10,98,59,81504
24197,EXPLORER,2002,119,10,98,59,82974
24314,EXPLORER,2002,119,10,98,59,83709
24510,EXPLORER,2002,119,10,98,59,84083
24641,EXPLORER,2002,119,10,98,59,84438
24680,EXPLORER,2002,119,10,98,59,84500
24789,EXPLORER,2002,119,10,98,59,84902
24815,EXPLORER,2002,119,10,98,59,85264
24962,EXPLORER,2002,119,10,98,59,87014
25316,EXPLORER,2002,119,10,98,59,88068
27246,EXPLORER,2002,119,10,98,59,94726
69283,EXPLORER,2002,119,10,98,59,203753
86808,EXPLORER,2002,119,10,98,59,256849
90629,EXPLORER,2002,119,10,98,59,266483
97396,EXPLORER,2002,119,10,98,59,286088
5307,FORD,2002,120,10,98,60,10321
10651,FORD,2002,120,10,98,60,27378
19310,FORD,2002,120,10,98,60,61209
22342,FORD,2002,120,10,98,60,74196
22483,FORD,2002,120,10,98,60,74555
22956,FORD,2002,120,10,98,60,78666
22966,FORD,2002,120,10,98,60,79016
23069,FORD,2002,120,10,98,60,79172
23255,FORD,2002,120,10,98,60,79441
23281,FORD,2002,120,10,98,60,79460
23607,FORD,2002,120,10,98,60,80067
23668,FORD,2002,120,10,98,60,80337
23835,FORD,2002,120,10,98,60,80772
23842,FORD,2002,120,10,98,60,80939
23914,FORD,2002,120,10,98,60,81214
23916,FORD,2002,120,10,98,60,81217
23946,FORD,2002,120,10,98,60,81280
24049,FORD,2002,120,10,98,60,82479
24225,FORD,2002,120,10,98,60,83007
24585,FORD,2002,120,10,98,60,84233
24595,FORD,2002,120,10,98,60,84241
24802,FORD,2002,120,10,98,60,85242
24819,FORD,2002,120,10,98,60,85268
24831,FORD,2002,120,10,98,60,85282
24837,FORD,2002,120,10,98,60,85286
24839,FORD,2002,120,10,98,60,85289
24842,FORD,2002,120,10,98,60,85291
24954,FORD,2002,120,10,98,60,86992
25216,FORD,2002,120,10,98,60,87745
25518,FORD,2002,120,10,98,60,88920
25898,FORD,2002,120,10,98,60,91405
28208,FORD,2002,120,10,98,60,96082
29026,FORD,2002,120,10,98,60,99951
29215,FORD,2002,120,10,98,60,101398
30676,FORD,2002,120,10,98,60,108017
35772,FORD,2002,120,10,98,60,118486
37619,FORD,2002,120,10,98,60,124118
41438,FORD,2002,120,10,98,60,132220
50010,FORD,2002,120,10,98,60,150957
51854,FORD,2002,120,10,98,60,158765
55626,FORD,2002,120,10,98,60,166145
65723,FORD,2002,120,10,98,60,188927
77030,FORD,2002,120,10,98,60,224629
79277,FORD,2002,120,10,98,60,229967
80935,FORD,2002,120,10,98,60,238264
84581,FORD,2002,120,10,98,60,250671
19268,FOCUS,2002,124,10,98,61,60655
26340,FOCUS,2002,124,10,98,61,92005
26854,FOCUS,2002,124,10,98,61,92779
26863,FOCUS,2002,124,10,98,61,92784
26888,FOCUS,2002,124,10,98,61,92966
26950,FOCUS,2002,124,10,98,61,93088
26972,FOCUS,2002,124,10,98,61,93411
26996,FOCUS,2002,124,10,98,61,93464
28630,FOCUS,2002,124,10,98,61,97325
68818,FOCUS,2002,124,10,98,61,202829
26537,MUSTANG,2002,128,10,98,62,92286
28331,MUSTANG,2002,128,10,98,62,96599
28476,MUSTANG,2002,128,10,98,62,97104
28723,MUSTANG,2002,128,10,98,62,97692
28786,MUSTANG,2002,128,10,98,62,98112
28835,MUSTANG,2002,128,10,98,62,98438
28859,MUSTANG,2002,128,10,98,62,98481
28862,MUSTANG,2002,128,10,98,62,98484
30337,MUSTANG,2002,128,10,98,62,106800
52972,MUSTANG,2002,128,10,98,62,161119
64361,MUSTANG,2002,128,10,98,62,186409
79052,MUSTANG,2002,128,10,98,62,228894
79068,MUSTANG,2002,128,10,98,62,228920
81202,MUSTANG,2002,128,10,98,62,241213
25717,TAURUS,2002,130,10,98,63,90975
29298,TAURUS,2002,130,10,98,63,101673
29305,TAURUS,2002,130,10,98,63,101779
29310,TAURUS,2002,130,10,98,63,101788
33566,TAURUS,2002,130,10,98,63,113379
38038,TAURUS,2002,130,10,98,63,124962
54754,TAURUS,2002,130,10,98,63,164465
29442,THUNDERBIRD,2002,132,10,98,64,103255
29450,THUNDERBIRD,2002,132,10,98,64,103319
60589,THUNDERBIRD,2002,132,10,98,64,178779
71621,FORD,2002,132,10,98,64,213297
21068,FORD,2002,134,10,98,65,69330
29670,FORD,2002,134,10,98,65,105402
69059,FORD,2002,134,10,98,65,203151
15626,ENVOY,2002,137,11,110,66,45448
30203,ENVOY,2002,137,11,110,66,106523
30214,ENVOY,2002,137,11,110,66,106539
30222,ENVOY,2002,137,11,110,66,106557
30678,SIERRA,2002,141,11,110,69,108017
30754,SIERRA,2002,141,11,110,69,108567
25527,SONOMA,2002,142,11,110,70,89687
30775,SONOMA,2002,142,11,110,70,108738
30776,SONOMA,2002,142,11,110,70,108741
17133,YUKON,2002,144,11,110,71,52133
24030,YUKON,2002,144,11,110,71,82350
29433,YUKON,2002,144,11,110,71,103233
31000,YUKON,2002,144,11,110,71,109440
31151,YUKON,2002,144,11,110,71,109772
31153,YUKON,2002,144,11,110,71,109822
31169,YUKON,2002,144,11,110,71,109844
31303,YUKON,2002,144,11,110,71,110430
31320,YUKON,2002,144,11,110,71,110444
39750,YUKON,2002,144,11,110,71,128154
90587,YUKON,2002,144,11,110,71,266403
22130,ACCORD,2002,146,12,122,72,73549
31850,ACCORD,2002,146,12,122,72,110949
32438,ACCORD,2002,146,12,122,72,111756
32466,ACCORD,2002,146,12,122,72,111774
32935,ACCORD,2002,146,12,122,72,112369
33450,ACCORD,2002,146,12,122,72,113258
34199,ACCORD,2002,146,12,122,72,114599
34271,ACCORD,2002,146,12,122,72,114659
35004,ACCORD,2002,146,12,122,72,117139
36323,ACCORD,2002,146,12,122,72,120751
36978,ACCORD,2002,146,12,122,72,122035
39021,ACCORD,2002,146,12,122,72,126751
55402,ACCORD,2002,146,12,122,72,165796
92486,ACCORD,2002,146,12,122,72,270718
93741,ACCORD,2002,146,12,122,72,275941
2226,CIVIC,2002,147,12,122,73,4684
32535,CIVIC,2002,147,12,122,73,111816
35912,CIVIC,2002,147,12,122,73,118968
35950,CIVIC,2002,147,12,122,73,119005
35992,CIVIC,2002,147,12,122,73,119059
37793,CIVIC,2002,147,12,122,73,124558
42356,CIVIC,2002,147,12,122,73,135144
65945,CIVIC,2002,147,12,122,73,190545
79153,CIVIC,2002,147,12,122,73,229189
87568,CIVIC,2002,147,12,122,73,258729
1386,HONDA,2002,148,12,122,74,3135
16129,HONDA,2002,148,12,122,74,46484
32517,HONDA,2002,148,12,122,74,111805
33312,HONDA,2002,148,12,122,74,113114
33596,HONDA,2002,148,12,122,74,113397
34221,HONDA,2002,148,12,122,74,114614
34278,HONDA,2002,148,12,122,74,114667
34287,HONDA,2002,148,12,122,74,114676
34342,HONDA,2002,148,12,122,74,114721
34616,HONDA,2002,148,12,122,74,116527
34729,HONDA,2002,148,12,122,74,116676
35694,HONDA,2002,148,12,122,74,118365
35704,HONDA,2002,148,12,122,74,118373
35844,HONDA,2002,148,12,122,74,118601
35943,HONDA,2002,148,12,122,74,118999
35948,HONDA,2002,148,12,122,74,119004
35957,HONDA,2002,148,12,122,74,119010
35974,HONDA,2002,148,12,122,74,119035
36295,HONDA,2002,148,12,122,74,120618
36785,HONDA,2002,148,12,122,74,121628
36800,HONDA,2002,148,12,122,74,121644
37066,HONDA,2002,148,12,122,74,122375
37076,HONDA,2002,148,12,122,74,122388
37153,HONDA,2002,148,12,122,74,122520
37195,HONDA,2002,148,12,122,74,122803
37222,HONDA,2002,148,12,122,74,122847
37231,HONDA,2002,148,12,122,74,122853
37247,HONDA,2002,148,12,122,74,122868
37269,HONDA,2002,148,12,122,74,122880
37282,HONDA,2002,148,12,122,74,122888
37286,HONDA,2002,148,12,122,74,122890
37294,HONDA,2002,148,12,122,74,122897
38042,HONDA,2002,148,12,122,74,124967
38305,HONDA,2002,148,12,122,74,125457
38775,HONDA,2002,148,12,122,74,126434
41027,HONDA,2002,148,12,122,74,131036
41056,HONDA,2002,148,12,122,74,131074
45861,HONDA,2002,148,12,122,74,141776
47351,HONDA,2002,148,12,122,74,145380
55975,HONDA,2002,148,12,122,74,166644
56729,HONDA,2002,148,12,122,74,168027
57653,HONDA,2002,148,12,122,74,171170
62830,HONDA,2002,148,12,122,74,183792
65987,HONDA,2002,148,12,122,74,190583
69200,HONDA,2002,148,12,122,74,203467
70723,HONDA,2002,148,12,122,74,210017
73103,HONDA,2002,148,12,122,74,216181
78059,HONDA,2002,148,12,122,74,227030
79111,HONDA,2002,148,12,122,74,229136
84267,HONDA,2002,148,12,122,74,249738
88568,HONDA,2002,148,12,122,74,261574
92221,HONDA,2002,148,12,122,74,270044
104814,HONDA,2002,148,12,122,74,306515
38476,INSIGHT,2002,153,12,122,75,125953
31835,HONDA,2002,154,12,122,76,110939
39215,ODYSSEY,2002,154,12,122,76,127127
39749,ODYSSEY,2002,154,12,122,76,128154
39766,ODYSSEY,2002,154,12,122,76,128168
39823,ODYSSEY,2002,154,12,122,76,128240
39838,ODYSSEY,2002,154,12,122,76,128263
41100,ODYSSEY,2002,154,12,122,76,131147
54622,ODYSSEY,2002,154,12,122,76,164166
97578,ODYSSEY,2002,154,12,122,76,286481
97713,ODYSSEY,2002,154,12,122,76,286689
19842,PASSPORT,2002,155,12,122,77,63967
37304,HONDA,2002,155,12,122,77,122913
4947,HONDA,2002,158,12,122,78,9369
41839,HONDA,2002,158,12,122,78,133332
42328,ACCENT,2002,161,14,135,79,135029
42366,ACCENT,2002,161,14,135,79,135153
45682,ACCENT,2002,161,14,135,79,141125
43416,ELANTRA,2002,163,14,135,80,136646
43595,ELANTRA,2002,163,14,135,80,136924
43653,ELANTRA,2002,163,14,135,80,137139
43770,ELANTRA,2002,163,14,135,80,137298
43775,ELANTRA,2002,163,14,135,80,137482
43792,ELANTRA,2002,163,14,135,80,137502
43797,ELANTRA,2002,163,14,135,80,137509
43803,ELANTRA,2002,163,14,135,80,137518
43809,ELANTRA,2002,163,14,135,80,137522
43860,ELANTRA,2002,163,14,135,80,137579
43872,ELANTRA,2002,163,14,135,80,137588
43883,ELANTRA,2002,163,14,135,80,137596
43891,ELANTRA,2002,163,14,135,80,137599
56141,ELANTRA,2002,163,14,135,80,166971
30826,HYUNDAI,2002,167,14,135,81,109128
43151,HYUNDAI,2002,167,14,135,81,136286
43463,HYUNDAI,2002,167,14,135,81,136784
43850,HYUNDAI,2002,167,14,135,81,137572
45461,HYUNDAI,2002,167,14,135,81,140729
47418,HYUNDAI,2002,167,14,135,81,145460
7254,SONATA,2002,168,14,135,82,15678
43052,SONATA,2002,168,14,135,82,136173
44119,HYUNDAI,2002,168,14,135,82,138229
45387,SONATA,2002,168,14,135,82,140479
46265,SONATA,2002,168,14,135,82,142636
46747,SONATA,2002,168,14,135,82,143605
46801,SONATA,2002,168,14,135,82,143745
46817,SONATA,2002,168,14,135,82,143755
46824,SONATA,2002,168,14,135,82,143759
46826,SONATA,2002,168,14,135,82,143763
46839,SONATA,2002,168,14,135,82,143772
46843,SONATA,2002,168,14,135,82,143777
6362,Q45,2002,181,15,147,86,13189
49306,INFINITI,2002,181,15,147,86,149199
49704,Q45,2002,181,15,147,86,150083
63116,INFINITI,2002,181,15,147,86,184297
95452,INFINITI,2002,181,15,147,86,281774
49744,INFINITI,2002,182,15,147,87,150140
49794,QX4,2002,182,15,147,87,150395
96180,QX4,2002,182,15,147,87,283314
50110,AXIOM,2002,185,16,159,88,151097
50116,AXIOM,2002,185,16,159,88,151102
50119,AXIOM,2002,185,16,159,88,151109
50172,AXIOM,2002,185,16,159,88,151253
50232,RODEO,2002,186,16,159,89,151883
50240,RODEO,2002,186,16,159,89,151913
46838,JAGUAR,2002,189,17,164,91,143772
943,JAGUAR,2002,190,17,164,92,2400
19362,JAGUAR,2002,190,17,164,92,61760
67641,XK8,2002,194,17,164,95,197244
20959,JEEP,2002,197,18,175,96,68592
26043,JEEP,2002,197,18,175,96,91642
50173,JEEP,2002,197,18,175,96,151253
51666,CHEROKEE,2002,197,18,175,96,157616
85482,JEEP,2002,197,18,175,96,253473
90456,JEEP,2002,197,18,175,96,266084
105848,JEEP,2002,197,18,175,96,309814
51047,LIBERTY,2002,198,18,175,97,155711
51119,LIBERTY,2002,198,18,175,97,155943
52021,LIBERTY,2002,198,18,175,97,159194
52135,LIBERTY,2002,198,18,175,97,159462
52158,LIBERTY,2002,198,18,175,97,159493
52235,LIBERTY,2002,198,18,175,97,159873
52245,LIBERTY,2002,198,18,175,97,159889
52255,LIBERTY,2002,198,18,175,97,159900
52729,LIBERTY,2002,198,18,175,97,160617
52865,JEEP,2002,198,18,175,97,160892
56000,LIBERTY,2002,198,18,175,97,166674
56926,LIBERTY,2002,198,18,175,97,169155
74231,LIBERTY,2002,198,18,175,97,218525
86818,LIBERTY,2002,198,18,175,97,256856
88821,LIBERTY,2002,198,18,175,97,262150
90552,LIBERTY,2002,198,18,175,97,266355
35404,WRANGLER,2002,200,18,175,98,117705
52999,WRANGLER,2002,200,18,175,98,161202
54755,WRANGLER,2002,200,18,175,98,164465
62355,WRANGLER,2002,200,18,175,98,183137
53188,RIO,2002,205,19,187,99,161895
54203,RIO,2002,205,19,187,99,163304
54406,SEDONA,2002,207,19,187,100,163835
54543,SEDONA,2002,207,19,187,100,164054
54605,SEDONA,2002,207,19,187,100,164150
54612,SEDONA,2002,207,19,187,100,164155
54724,SEDONA,2002,207,19,187,100,164351
54838,SEDONA,2002,207,19,187,100,164549
54874,SEDONA,2002,207,19,187,100,164583
54876,SEDONA,2002,207,19,187,100,164584
54902,SEDONA,2002,207,19,187,100,164711
54903,SEDONA,2002,207,19,187,100,164713
54944,SEDONA,2002,207,19,187,100,164743
54951,SEDONA,2002,207,19,187,100,164746
54978,SEDONA,2002,207,19,187,100,164762
55009,SEDONA,2002,207,19,187,100,164795
55428,SEDONA,2002,207,19,187,100,165821
54119,SPECTRA,2002,210,19,187,101,163090
54646,SPECTRA,2002,210,19,187,101,164191
56143,SPECTRA,2002,210,19,187,101,166971
56352,SPECTRA,2002,210,19,187,101,167296
56465,SPECTRA,2002,210,19,187,101,167535
56481,SPECTRA,2002,210,19,187,101,167621
56493,SPECTRA,2002,210,19,187,101,167632
53436,KIA,2002,211,19,187,102,162268
56751,SPORTAGE,2002,211,19,187,102,168039
56787,SPORTAGE,2002,211,19,187,102,168071
56804,SPORTAGE,2002,211,19,187,102,168082
56821,SPORTAGE,2002,211,19,187,102,168139
51319,ROVER,2002,217,20,199,104,156369
56873,ROVER,2002,217,20,199,104,168646
56978,ROVER,2002,217,20,199,104,169290
57391,ROVER,2002,217,20,199,104,170168
49378,ES300,2002,220,21,210,105,149342
57593,LEXUS,2002,220,21,210,105,170729
59751,LEXUS,2002,220,21,210,105,176131
67597,LEXUS,2002,225,21,210,107,197163
58892,LEXUS,2002,230,21,210,108,173763
58980,LEXUS,2002,230,21,210,108,173999
58986,LEXUS,2002,230,21,210,108,174015
59380,LS430,2002,231,21,210,109,175066
10748,LEXUS,2002,235,21,210,111,27861
19046,LEXUS,2002,235,21,210,111,59730
59769,RX300,2002,235,21,210,111,176180
60255,LEXUS,2002,235,21,210,111,177895
48525,LEXUS,2002,240,21,210,112,147552
60175,LEXUS,2002,240,21,210,112,177609
105808,LEXUS,2002,240,21,210,112,309761
22589,CONTINENTAL,2002,243,22,222,114,75174
60773,CONTINENTAL,2002,243,22,222,114,179477
61452,CONTINENTAL,2002,243,22,222,114,180555
12182,LS,2002,244,22,222,115,32196
15133,LS,2002,244,22,222,115,43560
15403,LS,2002,244,22,222,115,44369
15422,LS,2002,244,22,222,115,44389
15438,LS,2002,244,22,222,115,44405
16125,LS,2002,244,22,222,115,46479
16332,LS,2002,244,22,222,115,47910
16714,LS,2002,244,22,222,115,50196
17665,LS,2002,244,22,222,115,54425
56480,LS,2002,244,22,222,115,167621
59193,LS,2002,244,22,222,115,174719
59411,LS,2002,244,22,222,115,175143
60462,LS,2002,244,22,222,115,178533
67475,LINCOLN,2002,244,22,222,115,196772
69408,LS,2002,244,22,222,115,204271
70793,LS,2002,244,22,222,115,210197
102193,LS,2002,244,22,222,115,299128
22560,NAVIGATOR,2002,250,22,222,116,75137
24201,NAVIGATOR,2002,250,22,222,116,82980
58429,NAVIGATOR,2002,250,22,222,116,172863
12985,LINCOLN,2002,251,22,222,117,34632
18009,LINCOLN,2002,251,22,222,117,55435
23750,LINCOLN,2002,251,22,222,117,80441
26765,LINCOLN,2002,251,22,222,117,92698
60654,LINCOLN,2002,251,22,222,117,178917
61413,LINCOLN,2002,251,22,222,117,180395
83883,LINCOLN,2002,251,22,222,117,248766
65371,MILLENIA,2002,260,23,234,119,188203
65372,MILLENIA,2002,260,23,234,119,188204
66479,MAZDA,2002,260,23,234,119,193145
65725,MAZDA,2002,261,23,234,120,188927
35583,PROTEGE,2002,263,23,234,122,118097
44033,PROTEGE,2002,263,23,234,122,138098
54202,PROTEGE,2002,263,23,234,122,163304
63773,PROTEGE,2002,263,23,234,122,185283
63846,PROTEGE,2002,263,23,234,122,185371
64273,PROTEGE,2002,263,23,234,122,186203
65931,PROTEGE,2002,263,23,234,122,190534
65947,PROTEGE,2002,263,23,234,122,190545
65978,PROTEGE,2002,263,23,234,122,190574
65979,PROTEGE,2002,263,23,234,122,190575
66075,MAZDA,2002,263,23,234,122,191448
66091,PROTEGE,2002,263,23,234,122,191473
93441,PROTEGE,2002,263,23,234,122,274999
102489,MAZDA,2002,263,23,234,122,299921
31297,MERCEDES,2002,266,24,246,124,110389
48548,BENZ,2002,266,24,246,124,147573
57327,MERCEDES,2002,266,24,246,124,170022
90798,MERCEDES,2002,266,24,246,124,266887
58217,CLK,2002,268,24,246,126,172507
58219,CLK,2002,268,24,246,126,172508
862,MERCEDES,2002,275,24,246,129,2199
1009,MERCEDES,2002,275,24,246,129,2457
3187,MERCEDES,2002,275,24,246,129,5904
12184,MERCEDES,2002,275,24,246,129,32196
13856,MERCEDES,2002,275,24,246,129,39579
18512,MERCEDES,2002,275,24,246,129,56646
49669,MERCEDES,2002,275,24,246,129,149975
49764,MERCEDES,2002,275,24,246,129,150328
52207,MERCEDES,2002,275,24,246,129,159559
56977,MERCEDES,2002,275,24,246,129,169290
57289,MERCEDES,2002,275,24,246,129,169985
64018,MERCEDES,2002,275,24,246,129,185798
67469,MERCEDES,2002,275,24,246,129,196765
67474,BENZ,2002,275,24,246,129,196772
67599,MERCEDES,2002,275,24,246,129,197163
67621,MERCEDES,2002,275,24,246,129,197196
67948,BENZ,2002,275,24,246,129,198697
67970,BENZ,2002,275,24,246,129,198758
68183,BENZ,2002,275,24,246,129,199842
75300,MERCEDES,2002,275,24,246,129,220395
104099,MERCEDES,2002,276,24,246,130,303980
68325,COUGAR,2002,279,25,258,132,200966
24247,MOUNTAINEER,2002,285,25,258,134,83044
27237,MOUNTAINEER,2002,285,25,258,134,94716
40553,MOUNTAINEER,2002,285,25,258,134,130047
69173,MOUNTAINEER,2002,285,25,258,134,203395
69226,MOUNTAINEER,2002,285,25,258,134,203522
69294,MOUNTAINEER,2002,285,25,258,134,203764
69409,SABLE,2002,286,25,258,135,204271
93460,SABLE,2002,286,25,258,135,275166
19583,VILLAGER,2002,287,25,258,136,63212
54808,VILLAGER,2002,287,25,258,136,164519
70687,LANCER,2002,291,27,270,137,209937
70757,LANCER,2002,291,27,270,137,210056
70792,LANCER,2002,291,27,270,137,210197
11493,ALTIMA,2002,299,28,281,140,29689
29280,ALTIMA,2002,299,28,281,140,101654
44267,ALTIMA,2002,299,28,281,140,138411
46000,ALTIMA,2002,299,28,281,140,141877
53725,ALTIMA,2002,299,28,281,140,162535
68960,ALTIMA,2002,299,28,281,140,202956
69225,ALTIMA,2002,299,28,281,140,203522
72500,ALTIMA,2002,299,28,281,140,214913
72674,ALTIMA,2002,299,28,281,140,215172
72789,ALTIMA,2002,299,28,281,140,215442
72996,ALTIMA,2002,299,28,281,140,215859
73065,ALTIMA,2002,299,28,281,140,216129
73102,ALTIMA,2002,299,28,281,140,216181
73198,ALTIMA,2002,299,28,281,140,216283
73229,ALTIMA,2002,299,28,281,140,216573
73233,ALTIMA,2002,299,28,281,140,216581
73234,ALTIMA,2002,299,28,281,140,216582
73263,ALTIMA,2002,299,28,281,140,216609
73266,ALTIMA,2002,299,28,281,140,216615
73267,ALTIMA,2002,299,28,281,140,216620
73297,ALTIMA,2002,299,28,281,140,216654
73298,ALTIMA,2002,299,28,281,140,216659
73307,ALTIMA,2002,299,28,281,140,216669
73312,ALTIMA,2002,299,28,281,140,216672
73344,ALTIMA,2002,299,28,281,140,216705
73347,ALTIMA,2002,299,28,281,140,216709
75450,ALTIMA,2002,299,28,281,140,220767
75601,ALTIMA,2002,299,28,281,140,221554
76667,ALTIMA,2002,299,28,281,140,224250
83593,ALTIMA,2002,299,28,281,140,247698
68669,FRONTIER,2002,302,28,281,141,202657
74225,FRONTIER,2002,302,28,281,141,218521
74632,FRONTIER,2002,302,28,281,141,219154
74655,FRONTIER,2002,302,28,281,141,219243
98766,FRONTIER,2002,302,28,281,141,289285
33267,NISSAN,2002,306,28,281,142,113053
49308,MAXIMA,2002,306,28,281,142,149199
49762,MAXIMA,2002,306,28,281,142,150328
72753,MAXIMA,2002,306,28,281,142,215257
73126,MAXIMA,2002,306,28,281,142,216212
73300,MAXIMA,2002,306,28,281,142,216660
75129,MAXIMA,2002,306,28,281,142,220050
75500,MAXIMA,2002,306,28,281,142,221226
75586,MAXIMA,2002,306,28,281,142,221535
75610,MAXIMA,2002,306,28,281,142,221566
75613,MAXIMA,2002,306,28,281,142,221570
75616,MAXIMA,2002,306,28,281,142,221573
75652,MAXIMA,2002,306,28,281,142,221598
75671,MAXIMA,2002,306,28,281,142,221606
75676,MAXIMA,2002,306,28,281,142,221610
75679,MAXIMA,2002,306,28,281,142,221614
75682,MAXIMA,2002,306,28,281,142,221617
75707,MAXIMA,2002,306,28,281,142,221639
75710,MAXIMA,2002,306,28,281,142,221641
75718,MAXIMA,2002,306,28,281,142,221647
75723,MAXIMA,2002,306,28,281,142,221651
75728,MAXIMA,2002,306,28,281,142,221657
75731,MAXIMA,2002,306,28,281,142,221659
76174,MAXIMA,2002,306,28,281,142,223391
87923,MAXIMA,2002,306,28,281,142,260041
90002,MAXIMA,2002,306,28,281,142,264929
90491,MAXIMA,2002,306,28,281,142,266154
98512,MAXIMA,2002,306,28,281,142,288847
77800,NISSAN,2002,309,28,281,143,226601
77802,NISSAN,2002,309,28,281,143,226602
78012,QUEST,2002,309,28,281,143,226968
78073,NISSAN,2002,309,28,281,143,227172
43777,SENTRA,2002,311,28,281,144,137482
79107,SENTRA,2002,311,28,281,144,229128
79674,NISSAN,2002,311,28,281,144,230738
79753,SENTRA,2002,311,28,281,144,230926
74393,XTERRA,2002,314,28,281,145,218730
74509,XTERRA,2002,314,28,281,145,218927
76613,XTERRA,2002,314,28,281,145,224162
78804,NISSAN,2002,314,28,281,145,228207
79789,XTERRA,2002,314,28,281,145,231049
80030,XTERRA,2002,314,28,281,145,231528
80046,XTERRA,2002,314,28,281,145,231547
80147,XTERRA,2002,314,28,281,145,231860
80157,XTERRA,2002,314,28,281,145,231876
80162,XTERRA,2002,314,28,281,145,231882
88600,XTERRA,2002,314,28,281,145,261616
89511,XTERRA,2002,314,28,281,145,263993
95224,XTERRA,2002,314,28,281,145,280481
80211,ALERO,2002,315,29,293,146,232298
